subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
8 LAYING 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.932491454407407 -0.405930036111111 0.589922434814815 0.719831539259259 -0.918873192333333 -0.957990036481481 -0.94183626337037 0.0878326902592593 0.0233299159137037 -0.0169218791344444 -0.973253042222222 -0.976520952037037 -0.96608757462963 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.935308633888889 -0.91325033 -0.935308633888889 -0.91325033 -0.97314748962963 -0.962954517222222 -0.924253348518518 -0.932470764444444 -0.978438191296296 -0.969029111666667 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.940125298333333 -0.931236756962963 -0.931146497518518 -0.307248374366667 0.00539754357407408 0.192435787087778 -0.973110596111111 -0.975877437407407 -0.962111136666667 -0.975959911481481 -0.979170881666667 -0.968699222962963 0.164984298959259 0.00667286421111111 0.120248739635185 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.967846360740741 -0.950316470925926 -0.970671966481481 -0.105590903972222 -0.199880205519074 0.213568382200185 -0.932279645518518 -0.917257979425926 0.0484988463518519 -0.961792852407407 -0.963791094259259 0.350822601333333 -0.944528950555556 -0.93678697 -0.0620563752462963 -0.968403945925926 -0.971793279814815 0.219371246142593
8 SITTING 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 -0.926065255185185 0.957669921111111 -0.0904603488214815 -0.0979392024814815 -0.987690217222222 -0.958904114074074 -0.918293913703704 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.989198879814815 -0.976442140740741 -0.982610899259259 -0.0219671978203704 -0.0280117633814815 0.063688907 -0.972990379814815 -0.969421045555556 -0.974118322407407 -0.097757576 -0.0485190684259259 -0.0478483225666667 -0.981573085740741 -0.985508765185185 -0.989270900740741 -0.953762884074074 -0.937187185222222 -0.953762884074074 -0.937187185222222 -0.984920797777778 -0.979932239074074 -0.952848496851852 -0.95322478962963 -0.987580587777778 -0.982460332222222 -0.988219862222222 -0.9500491 -0.950362935555556 -0.98918374962963 -0.936231722777778 -0.919744963888889 0.0231155666555556 0.0771842726148148 0.121181473814815 -0.989029238518519 -0.976177675 -0.979477193333333 -0.990414086851852 -0.97858173 -0.984465744444444 0.267296230824074 -0.0598195579537037 0.0692831244296296 -0.969677435925926 -0.972595487037037 -0.975512276666667 -0.974200997592593 -0.968055495925926 -0.975976456111111 -0.154243187048148 -0.197392513112963 0.0222011082111111 -0.953746070740741 -0.938628186322222 0.110646845581481 -0.979745872037037 -0.979135440925926 0.308060633885185 -0.964564224074074 -0.954119826296296 -0.108780315687387 -0.983709233333333 -0.981832336296296 0.179173689962963
8 WALKING 0.27468631 -0.0186628865310417 -0.107252090833333 -0.173605736002083 0.380782052708333 -0.1420885318125 0.913586347916667 -0.217102194583333 -0.186267836962021 -0.974752050208333 -0.956781505625 -0.956640104791667 0.0703393490833333 -0.00603947514583333 -0.000673798876875 -0.2586886278125 0.233987544458333 -0.383200596479167 0.0235088228254167 -0.095791790535 0.0509657915395833 -0.1992097184375 -0.2119972775 -0.0754447842395833 -0.135886431360417 -0.0314880905541667 -0.0522683965333333 -0.2460827504375 -0.428055700208333 -0.388446971666667 0.0516786278104167 -0.1804072826 0.0516786278104167 -0.1804072826 -0.0668322430433333 -0.184571053979167 -0.00310243820125 -0.238746703958333 -0.339129269583333 -0.502957255416667 -0.247389011875 0.316982393333333 -0.238634594791667 -0.148386858858333 0.32484493125 -0.158437341970833 -0.380892405770833 0.00356163764166667 0.111947205354167 -0.311198711041667 0.0796832872416667 -0.361563262083333 -0.271448185291667 0.315883536479167 -0.4044825094375 -0.345898115416667 -0.4192779011875 -0.2474853992125 -0.102063053808333 -0.259729692333333 -0.132902199479167 -0.234252005895833 -0.1908057215 -0.1429742348125 -0.176032065666667 -0.102881607560417 -0.218800753760417 -0.09521728274375 -0.360818978541667 0.204080887916667 -0.123834409766667 -0.276436130125 0.176189876266667 -0.301241848645833 -0.327459577895833 0.0890005737952083 -0.473026230833333 -0.581240190833333 0.294590006666667
8 WALKING_DOWNSTAIRS 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391304 -0.927331997021739 -0.939553030217391 0.832453878043478 0.240095117065217 0.263895185521739 -0.966757967173913 -0.937462301369565 -0.935475331521739 0.0786713761086957 -0.00657516306713044 -0.0106808920069565 -0.985188753695652 -0.980784606086957 -0.985285807173913 -0.0547396987173913 -0.0955089236521739 0.0716048809782609 -0.984524052826087 -0.97150069673913 -0.959623548478261 -0.0923150250434783 -0.0402673770652174 -0.0445732240217391 -0.993264647391304 -0.98887627673913 -0.985241405434783 -0.952139704347826 -0.929943615630435 -0.952139704347826 -0.929943615630435 -0.986061512173913 -0.980667377391304 -0.93268224326087 -0.953001632173913 -0.991807428043478 -0.986756670869565 -0.981142909782609 -0.94421971826087 -0.959436275869565 -0.978256730652174 -0.923829969347826 -0.933889846521739 -0.164187373097826 0.107278338519565 0.060048457826087 -0.984977270652174 -0.980221104565217 -0.982995311086956 -0.986913610652174 -0.983038783478261 -0.986185349347826 0.227828617 0.0527157003152174 0.00883768081521739 -0.982200309782609 -0.97658989 -0.961798676956522 -0.985339301521739 -0.96892443326087 -0.962632253913044 0.116741556823913 -0.261139449513044 -0.0430176558469565 -0.947981783478261 -0.93172124 0.121543001092174 -0.980932292391304 -0.97932021173913 0.306787560913043 -0.965806789347826 -0.953251156521739 -0.141126202673913 -0.987730604130435 -0.986147262608696 0.166638747782609
8 WALKING_UPSTAIRS 0.270714957265823 -0.0248091775177215 -0.111502988139241 -0.0775051134151899 0.346391347316456 0.127214252296203 0.886177346962025 -0.241445448227848 -0.168021100183797 -0.935857394177215 -0.936106206582279 -0.886280337088608 0.0994467882977215 -0.0109593967037975 -0.0539790818734177 0.0234694534911392 0.132189782073418 -0.238756495762025 0.0417174395822785 -0.130067193143038 0.0173016175948101 -0.314999198812658 -0.0229205435746835 0.112849447492405 -0.0974753152025317 -0.040222626501519 -0.0694658619860759 -0.339084031246835 -0.254289915837975 -0.314556985607595 0.147757792988608 -0.0547388793417722 0.147757792988608 -0.0547388793417722 0.0528937149126582 0.00340965571898734 0.134169628588608 -0.0791690378594937 -0.268638126708861 -0.332119003037975 -0.0206636213443038 0.32354902564557 0.0389047251860759 -0.103499303611392 0.270182972481013 0.0797606370772152 -0.247134547822785 -0.0274243015822785 0.00773447708101266 -0.000599922896202531 0.0927430698405063 -0.172477465396203 -0.045313417943038 0.0953986845974684 -0.304500543037975 -0.142449268945823 -0.340961568417722 -0.27816423245443 -0.187580103139241 -0.00288853822658228 0.099486510286962 -0.35838117356962 -0.0470410674493671 0.00756567822278481 -0.199941982036709 -0.0612245047101266 -0.15620983036962 0.0774806518594937 -0.287518461721519 0.217688816658101 0.0910406102670886 -0.132025401316456 0.229754126375949 -0.119339655501266 -0.218085866740506 0.0622654710379747 -0.300644531598734 -0.425297149113924 0.247420931139241
9 LAYING 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.9162927764 -0.9407072854 -0.5802528348 -0.1191541962 0.9578730416 -0.9218210626 -0.9699944882 -0.9712046902 0.08807344764 0.011561732718 -0.0070536778584 -0.9647404702 -0.9639966798 -0.958562455 -0.013632036148 -0.15890291983 0.101275010682 -0.9422465098 -0.9266185314 -0.9615953704 -0.10384667982 -0.027552256948 -0.0569490475 -0.945329035 -0.9621702422 -0.9770761602 -0.9308684376 -0.91512680016 -0.9308684376 -0.91512680016 -0.9633745492 -0.9550268052 -0.9071250998 -0.8985578738 -0.964524819 -0.9528015598 -0.946865494 -0.9343665984 -0.9459190006 -0.9409810272 -0.9128367508 -0.9419711636 -0.4459627774628 -0.215336752654 0.17810728092 -0.964304065 -0.9640828062 -0.955909215 -0.9686013042 -0.966634136 -0.9597147176 -0.08503093738 -0.227093669698 -0.094374360132 -0.930297921 -0.9345796594 -0.9598150092 -0.9463891504 -0.9231319366 -0.965686312 -0.23069917904112 -0.321206958058 -0.055125413678 -0.9266042952 -0.921929738394 -0.085609052452 -0.9543205856 -0.9550947122 0.1670029826292 -0.9186053356 -0.9034005814 -0.20634356866 -0.9558062546 -0.9522904702 -0.016201378678
9 SITTING 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.975741252444444 -0.938635759333333 -0.919295805777778 0.961323502222222 -0.010383816474 0.00914769235555555 -0.989103160444445 -0.972573867555556 -0.932245295111111 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.969973398888889 -0.963849332888889 -0.970584264666667 -0.029183136346 -0.060810158296 0.0992409332222222 -0.921990612 -0.946046640444444 -0.939889737333333 -0.095897704 -0.0419199574333333 -0.0575743131488889 -0.949105691555556 -0.975036530444444 -0.969726483555556 -0.945167482444444 -0.936105010444444 -0.945167482444444 -0.936105010444444 -0.969524578888889 -0.963764177777778 -0.921030223111111 -0.908291403111111 -0.969824044222222 -0.965287050888889 -0.971662692 -0.944849431777778 -0.941686874222222 -0.977579248444444 -0.938790016888889 -0.913896832222222 -0.105711680368889 -0.00378721862222222 0.000165424148888888 -0.971313768666667 -0.962624298888889 -0.967129200444445 -0.971278823333333 -0.968234579555556 -0.972588748666667 -0.0235041479111111 -0.0981894026 -0.128067958244444 -0.916974437555556 -0.954514301555556 -0.941510336 -0.924738576444444 -0.941950576888889 -0.944942811777778 -0.222857823644444 -0.348959970422222 -0.16576126334 -0.946330171777778 -0.940265546444444 0.0235738706622222 -0.963242884 -0.963593159555556 0.200537688288889 -0.929769067777778 -0.910909659555556 -0.174953568622222 -0.967491628 -0.964770799111111 0.0243650848444444
9 WALKING 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.238353562692308 -0.201696960826923 -0.0579636469030769 0.951867079615385 -0.0314341738730769 -0.115856121080385 -0.980971973653846 -0.971242423076923 -0.955523995576923 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.206733787961538 -0.276929933846154 -0.409764526153846 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.476163506730769 -0.467054167884615 -0.265683521346154 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.526985309038462 -0.549200228076923 -0.457881494038462 -0.0980840496143462 -0.37942877 -0.0980840496143462 -0.37942877 -0.203733615519231 -0.317113487115385 -0.294542266826923 -0.489725811538462 -0.510253995769231 -0.599866472692308 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.218019977423077 -0.223972558596154 -0.0337965256573077 -0.310727563365385 0.0213195015442308 0.0237831761442308 -0.314265401346154 -0.367706595 -0.399541245192308 -0.170228340134423 -0.228380473480769 -0.419104362884615 -0.378291493076923 -0.389047303846154 -0.366570477826923 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.507404512692308 -0.490990336346154 -0.342367223269231 -0.200624503730769 0.0164815831107692 -0.152103721057692 -0.318801022711538 -0.513891953269231 0.161672988528846 -0.316870715576923 -0.322337536730769 0.159239938555769 -0.513797480384615 -0.562714528653846 0.127416241121154 -0.602581618269231 -0.624351923653846 0.243222181771154
9 WALKING_DOWNSTAIRS 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.875141405 -0.83200187268 0.9163245106 -0.0414258228938 0.085263099144 -0.9552804062 -0.94645197 -0.88585411242 0.077005006374 0.009817397262 -0.008674672651 -0.9645358564 -0.9567775448 -0.9618894376 -0.042328876778 -0.04142711812 0.0807919285908 -0.9590200492 -0.9191882264 -0.9301768338 -0.0930708106 -0.046663441472 -0.052841489994 -0.9645323452 -0.9719274472 -0.9687388914 -0.8933617176 -0.8637564342 -0.8933617176 -0.8637564342 -0.964383757 -0.9517802432 -0.9032355368 -0.9066063206 -0.9733641366 -0.9663610734 -0.959413594 -0.911683219 -0.8922013438 -0.956903459 -0.86761360746 -0.818001834824 -0.109383841734 -0.120093395898 -0.1317488734546 -0.9655962396 -0.9580073906 -0.9575269752 -0.9666604036 -0.9585229866 -0.9649413418 0.02039798558 -0.27190085077 -0.267665734806 -0.950315237 -0.9396930078 -0.940312313 -0.9618360162 -0.910583361 -0.9341874784 -0.128144114548 -0.359739581712 -0.17324215306 -0.8977181972 -0.8691725114 -0.08061344386 -0.9530504408 -0.9493949814 0.0974700202614 -0.9344377378 -0.9064712292 -0.19597005159 -0.9683155878 -0.9659970148 0.031534866288
9 WALKING_UPSTAIRS 0.277892 -0.019920563956022 -0.10943848492967 -0.0961351553516483 -0.25886981998022 -0.14002541438022 0.919157006483517 -0.0366112510817582 -0.181209701358132 -0.953348632637363 -0.91746620032967 -0.886026564285714 0.0973649719142857 -0.00886590186813187 0.00533672257318682 -0.17240780459011 -0.45843722467033 -0.514473245450549 -0.130584625895604 -0.0551054494301099 0.132360675816484 -0.368185507912088 -0.37312345189011 -0.203488174504835 -0.0805253792334066 -0.0438864013428571 -0.0440213767 -0.590842509560439 -0.588603702307692 -0.546402824175824 -0.0730596094142857 -0.093141036292967 -0.0730596094142857 -0.093141036292967 -0.312225332083516 -0.221457759569231 -0.122830195910989 -0.378066701428571 -0.578773425934066 -0.613514718461538 -0.13695235626044 -0.302606332285714 -0.255015992292637 -0.0835213760164835 -0.286527365395604 -0.147559201107692 -0.387103168102198 -0.104197547234066 -0.13546060852967 -0.246271219869231 -0.472411415010989 -0.466765131681319 -0.17197388207033 -0.482052411098901 -0.561314002307692 -0.430354645978022 -0.392091443472637 -0.447005006604396 -0.319065289593407 -0.413014430208791 -0.2921546322 -0.390210560263736 -0.357686695043956 -0.253711593063736 -0.229655212997802 -0.225055862187912 -0.326429847878681 -0.0982314459120879 -0.233561786582418 -0.024049558767033 -0.222593775921978 -0.228556506252747 -0.0241834262384615 -0.446586170549451 -0.441762592252747 -0.109667029495604 -0.609088343736264 -0.648109582857143 0.134164164493407
10 LAYING 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.946454302068966 -0.95947148637931 -0.453069737586207 -0.139297681034483 -0.031121624137931 -0.954531941896552 -0.966701156034483 -0.963045642431035 0.073815064487931 0.015698997097069 0.00716689586275862 -0.978007466724138 -0.966930793448276 -0.976256662586207 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.961713199827586 -0.953660207586207 -0.971940597413793 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.965900578103448 -0.966621040344828 -0.983949302758621 -0.956781819655172 -0.940301654482759 -0.956781819655172 -0.940301654482759 -0.976234435172414 -0.967556980689655 -0.937590998793103 -0.927471165517241 -0.970830848965517 -0.959632931551724 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.96796803862069 -0.946229148258621 -0.959813667810345 -0.14052022862069 0.200554088396552 0.317328874567241 -0.979014668793103 -0.968039173793103 -0.972592212931034 -0.978904364137931 -0.968120692241379 -0.978582339137931 0.0485572099491379 0.0425942300482759 0.146112721943103 -0.953793912068966 -0.954670034482759 -0.969755777241379 -0.96454456637931 -0.953453496551724 -0.975298797068966 0.0707575751344828 0.0713125646482759 0.157620505460345 -0.950848109137931 -0.944304974655172 0.260388946262069 -0.968561121551724 -0.965377553448276 0.212826187810345 -0.937692642586207 -0.933701315344828 0.216535434472414 -0.960976821551724 -0.960772875517241 0.202624700274138
10 SITTING 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.978403481818182 -0.919561843409091 -0.941271440454545 0.954008785454545 -0.0431597830454545 0.0346980210431818 -0.991259485 -0.975410724090909 -0.959579657727273 0.0809784390227273 0.0119007630575 -0.00485841031477273 -0.964311490454545 -0.941328663409091 -0.9764306 -0.0281854325604545 -0.0876820486363636 0.103251560681818 -0.929895057954545 -0.958861164090909 -0.953681099545455 -0.104753833181818 -0.0371593000727273 -0.0584162547045455 -0.950367548409091 -0.976445016590909 -0.969051030681818 -0.951988907954545 -0.937264537954546 -0.951988907954545 -0.937264537954546 -0.965163818409091 -0.952058214545454 -0.929787259772727 -0.920486810227273 -0.971637661590909 -0.964409410454546 -0.970099814318182 -0.923378745227273 -0.955272383863636 -0.982949246136364 -0.921860476590909 -0.938098683181818 0.159123629063636 -0.0126234259545455 0.0776098480747727 -0.963565166136364 -0.942187760454545 -0.972241512272727 -0.968612135909091 -0.944847393636364 -0.979428729090909 0.253301389636364 -0.187095243409091 0.00562873853409091 -0.924005912954545 -0.960323800909091 -0.950915730909091 -0.932273942727273 -0.958399857954545 -0.958901257272727 -0.281787222606818 -0.164082230704545 -0.0988874452431818 -0.9401101675 -0.945048242954545 0.0902454673818182 -0.951633690454545 -0.952105964545455 0.197319524797727 -0.937786743409091 -0.922961550454545 -0.226492596295455 -0.965614081363636 -0.965055815454545 0.0133897488363636
10 WALKING 0.278574076603774 -0.017022351190566 -0.109057512132075 -0.178709734396226 -0.0227431651698113 -0.395645072075472 0.963092149811321 -0.0838277013962264 0.0549276242264151 -0.974435158113207 -0.971114719811321 -0.957862728301887 0.0857943809283019 0.00408248792641509 -0.0162953195396226 -0.0521991013207547 0.0750804952113207 -0.511662905849057 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.414205475283019 -0.250853318679245 -0.174524868603774 -0.122709563462264 -0.0519204981037736 -0.0611262928849057 -0.366063723207547 -0.509683327924528 -0.329079492641509 -0.127400912069811 -0.185602396067925 -0.127400912069811 -0.185602396067925 -0.132624992298283 0.037608338009434 -0.156458730358491 -0.402025135660377 -0.440363636603774 -0.501027916603774 -0.114190001283019 0.0533911909886792 -0.41218272245283 -0.206366497226415 -0.129775706316981 -0.435304215660377 -0.26332591785283 0.243797496811321 0.25896796635283 -0.107941107467925 0.0309052018326415 -0.464020508867925 -0.0791518267107547 0.0484867672264151 -0.558512650188679 -0.260130638807547 -0.148445687402075 0.0557990906603774 -0.277913780754717 -0.345209034528302 -0.108530029881132 -0.458292932830189 -0.204392821584906 -0.273292866226415 -0.0933671419018868 -0.122109929924528 -0.129800372109434 -0.0930237422792453 -0.370471943962264 0.179599864783019 0.0205189516981132 0.0502087634986792 -0.0712853941698113 -0.412616909622642 -0.499759796981132 0.129100106828302 -0.515065335849057 -0.517675799056604 -0.000234019224528301
10 WALKING_DOWNSTAIRS 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.917979529962963 -0.967826981666667 0.791887198148148 -0.041260775 0.20253457287037 -0.973128354074074 -0.935690006481481 -0.966898520555556 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.988946414074074 -0.980756789814815 -0.988255803703704 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.988873097222222 -0.984373304814815 -0.960445962037037 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.992326657222222 -0.992584494814815 -0.990259813148148 -0.96075719962963 -0.939669591481481 -0.96075719962963 -0.939669591481481 -0.988054237592593 -0.985209856296296 -0.944202043703704 -0.963064577592593 -0.993707487592593 -0.991696196481482 -0.984943144259259 -0.9404502 -0.97464465462963 -0.982242427777778 -0.912838063018519 -0.966121042592593 -0.0826140728898148 0.0279319737981482 0.23364402002912 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.989550917407407 -0.982045591111111 -0.98911086 0.193449216333333 -0.0261859265331481 0.117530736503704 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.989712360740741 -0.983579646666667 -0.962418559814815 0.214105020574074 0.0677252285555556 -0.084443595962963 -0.955281010740741 -0.941511952777778 0.221566081296296 -0.985900801111111 -0.983266741481482 0.324762092796296 -0.974459732592593 -0.962459956111111 0.00581337385185185 -0.992191529259259 -0.991409100925926 0.344008502777778
10 WALKING_UPSTAIRS 0.277529266988235 -0.0168977771094118 -0.114902664407059 0.0428594631882353 -0.00124679267764706 -0.122909276877059 0.935413532823529 -0.0601654262588235 0.0312999853491412 -0.950297937647059 -0.937023504941176 -0.881438740470588 0.0810112288176471 0.0195460206505882 -0.0283184347894118 -0.00370432490588235 -0.145264922734 -0.478172028552941 -0.0152553281341176 -0.100503970504706 0.0810267019423529 -0.30684065422 -0.116451529614118 -0.193004959983529 -0.115709324269412 -0.0424667606805882 -0.0523902587517647 -0.422684311058824 -0.545180033764706 -0.368196780882353 0.0973992206075294 -0.0467803501656 0.0973992206075294 -0.0467803501656 -0.122225283846588 -0.0754017001505882 0.0135896298517647 -0.187864635029647 -0.469096745294118 -0.562762581647059 0.0193290967176471 -0.0175583965588235 -0.237063279696471 0.0501929272517647 -0.0568614282355294 -0.139048311404706 -0.309907970329412 0.0278672963988235 -0.0454118205588235 -0.0301546607482353 -0.16781396088 -0.413501702427059 -0.066758109324 -0.180693394883529 -0.543642890470588 -0.2332175866 -0.338178492952941 -0.173201096198824 -0.216658498093059 -0.252237757 -0.127796286617647 -0.340502608858824 -0.0584873442470588 -0.290523766237647 -0.209590023037176 -0.235510756343529 -0.0949815047258824 0.00613718604705883 -0.227425728530588 0.122115632181176 -0.0147274369294118 -0.167884042496471 0.154804330461294 -0.286372644482353 -0.265684761458824 -0.0728993424625059 -0.548551380470588 -0.614826119411765 0.167613610565882
11 LAYING 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.98477733 -0.972196873859649 -0.971311176842105 -0.134832031403509 0.943017941403509 0.112620189964912 -0.97956560245614 -0.990765579649123 -0.984192606315789 0.0766645337017544 0.0122193853629825 0.00277690502070175 -0.985259108596491 -0.972777455263158 -0.982111784210526 -0.0191743840136842 -0.041559989822807 0.152019015929825 -0.980836884561403 -0.982442644035088 -0.959897432807018 -0.102297501877193 -0.0412391429298246 -0.0666957489649123 -0.981724838421053 -0.990845724736842 -0.986549063333333 -0.980621180175439 -0.972891829473684 -0.980621180175439 -0.972891829473684 -0.983330628421053 -0.976504858596491 -0.952523752105263 -0.954713182807018 -0.990641248245614 -0.984476476666667 -0.983801365614035 -0.971403935438596 -0.973576812807018 -0.985322211929825 -0.973589287368421 -0.971668077017544 -0.0637709766210526 0.251945472245614 0.22603584097193 -0.984884874385965 -0.973882496666667 -0.979564844210526 -0.987122678245614 -0.973486716315789 -0.983302949122807 0.178104551486316 0.00344999603508772 0.0300169449866667 -0.97618747122807 -0.982640271929825 -0.961434420701754 -0.982424585438596 -0.982660631754386 -0.963183902982456 0.00610819990350877 0.104942477754386 0.0963568933754386 -0.973994004561404 -0.976037695614035 0.336010660578947 -0.976940774561404 -0.975126531403509 0.29574789545614 -0.967093356491228 -0.954849053508772 0.0406004062738596 -0.985978837192982 -0.983569468245614 0.256034976912281
11 SITTING 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.994978878723404 -0.964173331702128 -0.986382712765957 0.956464535957447 -0.173082704680851 0.127198423404255 -0.994529398085106 -0.981047828723404 -0.989433253617021 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.992527404255319 -0.979428279574468 -0.990132989574468 -0.0293141521489362 -0.0765465041914894 0.0810588216170213 -0.980242494680851 -0.994210471914894 -0.980636664893617 -0.099519355893617 -0.0395992140851064 -0.0524732752340426 -0.986690403617021 -0.995571631276596 -0.990663218510638 -0.984853836595745 -0.98030536893617 -0.984853836595745 -0.98030536893617 -0.989242377234043 -0.988853960638298 -0.979978011489362 -0.977071437446809 -0.993428183617021 -0.992579166595745 -0.993808050638298 -0.968703072553191 -0.987669785531915 -0.995573762978723 -0.96350679 -0.985958517446809 0.0890102416978723 0.0557408976489362 0.292390245638298 -0.992385450851064 -0.979287024255319 -0.988460788085106 -0.993414564042553 -0.981185823617021 -0.990378149574468 0.312171839674468 -0.0305094144893617 0.120740566368085 -0.978301717234043 -0.994025488297872 -0.980762968085106 -0.981009115744681 -0.994353086595745 -0.98230878106383 -0.129935993361702 0.11920123437234 -0.0212967788297872 -0.982255413617021 -0.981503969574468 0.233078227234043 -0.988636595319149 -0.98802123106383 0.333098929765957 -0.982576519787234 -0.977437710851064 -0.0478486176276596 -0.992981019787234 -0.992277468510638 0.223297408893617
11 WALKING 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.422842071864407 -0.0522120750440678 -0.530626311355932 0.946468451355932 -0.212045870169492 0.134053215101695 -0.98110101440678 -0.966240553559322 -0.960852684067797 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.428516343559322 -0.181419230254237 -0.720654731186441 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.596346930847458 -0.499625287288136 -0.434178202542373 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.541616397118644 -0.737993755932203 -0.551079942542373 -0.288323472033898 -0.487735915084746 -0.288323472033898 -0.487735915084746 -0.402333202033898 -0.403141284745763 -0.421801673559322 -0.558362783220339 -0.63073270559322 -0.753671416101695 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.433703311525424 -0.0966068285372881 -0.523093394915254 -0.37360793220339 0.0128761033966102 0.0404557559132203 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.45394304 -0.170177403123729 -0.747564612033898 -0.353419932627119 -0.427889402576271 -0.0923919508661017 -0.514753307627119 -0.593107398474576 -0.39829333661017 -0.623150268983051 -0.453663184067797 -0.498554639491525 -0.175946093932203 -0.297177112525424 -0.184065788254237 -0.458514062542373 -0.584455992033898 0.0935818048854746 -0.395116134237288 -0.41744681559322 0.0844543080474576 -0.610222628813559 -0.59974543779661 -0.0748370693566102 -0.751914457457627 -0.773574064745763 0.0563648369084746
